CustomerID,Company,Job Title,Employment Status,Job Start Date,Annual Income,Industry
1350,Financial Perspectives Pte Ltd,Social Media Analyst,Employee,29/1/2003,53000,Education
1351,SingTel Limited,Team Leader,Employee,1/9/2007,42000,Communications
1352,Keppel Corporation Limited,Public Relations Director,Employee,29/1/2001,139680,Diversified
1353,Jetstar Asia Airways,Public Relations Officer,Employee,3/1/2001,48920,Transport
1354,PSA International Pte Ltd,Database Administrator,Employee,10/3/2003,45600,Investment
1355,K Box KTV Management Pte Ltd,Bartender,Employee,8/8/2008,43000,Entertainment
1356,DBS Bank Limited,Clerk,Employee,8/4/1989,32595,Banking and Finance
1357,Temasek Holdings,Senior Clerk,Employee,18/5/2002,88100,Investment
1358,Wing Tai Holdings Limited,Telecommunications Engineer,Employee,26/9/2001,54000,Property
1359,SIA Engineering Company Limited,Finance Manager,Employee,1/2/2002,89000,Manufacturing
1360,FA Systems Automation Pte Ltd,Technical Writer,Employee,28/10/2006,54960,Manufacturing
1361,Certis CISCO Security Pte Ltd,Auxiliary Officer,Employee,20/3/2007,47000,Security
1362,FA Systems Automation Pte Ltd,Applications Programmer,Employee,10/10/2006,65800,Manufacturing
1363,PowerSeraya Ltd,Deputy Director,Employee,6/12/2002,199300,Energy and Utility
1364,Aetos Security Management Pte Ltd,Security Guard,Employee,5/5/2005,75000,Security
1365,SingTel Limited,Editor,Employee,9/9/2002,43000,Communications
1366,Neptune Orient Lines Limited,Public Relations Officer,Employee,5/8/2002,51000,Transport
1367,CapitaLand Limited,Designer,Employee,30/9/1994,35960,Property
1368,Singapore Expats,Sales Executive,Employee,8/3/2002,43200,Property
1369,SBS Transit Limited,Technician,Employee,26/3/2001,44010,Transport
1370,Asia TCM Pte Ltd,Nurse,Employee,30/6/2008,48400,HealthCare
1371,Serai Makan Place,Head Cook,Employee,3/7/2009,47520,Food and Beverages
1372,Temasek Holdings,IT Specialist,Employee,12/1/2004,56000,Investment
1373,Certis CISCO Security Pte Ltd,System Security,Employee,19/3/2002,149000,Security
1374,CapitaLand Limited,Telecommunications Engineer,Employee,31/5/2005,68700,Property
1375,Vadaro Pte Ltd,Legal Consultant,Employee,9/8/2003,53000,Information Technology
1376,Ootoya Asia Pacific Pte Ltd,Marketing Manager,Employee,10/7/2002,42000,Food and Beverages
1377,Flextronics,Technical Writer,Employee,19/8/2006,53600,Manufacturing
1378,Neptune Orient Lines Limited,Director of Human Resource,Employee,12/6/2002,245700,Transport
1379,Clouet Trading Pte Ltd,Operations Manager,Employee,1/4/2001,36850,Food and Beverages
1380,Singapore Expats,Legal Consultant,Employee,15/6/2002,98000,Property
1381,Temasek Holdings,Marketing Executive,Employee,29/3/2002,101011,Investment
1382,Acacia Design Consultants Pte Ltd,Supply & Distribution Manager,Employee,13/6/2007,79850,Design
1383,Bank of India,Banker,Employee,20/4/2003,80600,Banking and Finance
1384,Clouet Trading Pte Ltd,Cashier,Employee,29/1/1990,32601,Food and Beverages
1385,StarHub Limited,Operations Manager,Employee,2/8/2006,52000,Communications
1386,Critica,Editor,Employee,1/7/2002,88320,Design
1387,CapitaLand Limited,Supervisor,Employee,9/1/2002,58000,Property
1388,Bytech Asia Pacific Pte Ltd,Marketing Executive,Employee,16/6/2002,65900,Information Technology
1389,Bloomsbury Knowledge (Singapore) Pte Ltd,Lecturer,Employee,11/1/2003,75000,Education
1390,Singapore Airport Terminal Services Limited,Assistant Manager,Employee,20/4/2002,73400,Transport
1391,Electronics & Engineering Pte Ltd,Network Systems Administrator,Employee,11/1/2002,75690,Diversified
1392,City Developments Limited,Quality Inspector,Employee,25/5/2003,51000,Property
1393,Wing Tai Holdings Limited,Supervisor,Employee,5/6/2007,57000,Property
1394,Temasek Holdings,Economist,Employee,5/2/2005,67590,Investment
1395,Hosted Patio Pte Ltd,Human Resource Manager,Employee,1/3/2001,49500,Food and Beverages
1396,Electronics & Engineering Pte Ltd,Industrial Safety Engineer,Employee,26/7/2003,73440,Diversified
1397,NTUC FairPrice Co-Operative Ltd,Storekeeper,Employee,20/7/2003,42240,Retail
1398,Singapore Telecommunications Limited,Programme Manager,Employee,15/1/2003,53000,Communications
1399,SMRT Corporation,System Analyst,Employee,6/7/2001,68000,Transport
1400,Certis CISCO Security Pte Ltd,Team Leader,Employee,13/2/2003,60000,Security
1401,AIBI International,Senior Specialist,Employee,2/3/2009,73000,HealthCare
1402,SilkAir,Driver,Employee,15/9/2002,73000,Transport
1403,Changi General Hospital,Operations Manager,Employee,13/6/2006,68000,HealthCare
1404,Singapore Expats,Finance Manager,Employee,15/3/2003,79000,Property
1405,Keppel Corporation Limited,Driver,Employee,26/12/1993,33460,Diversified
1406,Certis CISCO Security Pte Ltd,Protection Officer,Employee,9/4/2002,50500,Security
1407,Abbott Manufacturing Singapore Pte Ltd,Project Manager,Employee,14/2/2002,54000,Manufacturing
1408,RSM International,Audit Assistant,Employee,18/10/2003,88000,Accounting
1409,Dizyatec Solutions Pte Ltd,Web Designer,Employee,18/11/2010,48000,Information Technology
1410,Aspial Corporation Ltd,Salesperson,Employee,22/7/1988,33491,Retail
1411,Financial Perspectives Pte Ltd,Lecturer,Employee,31/1/2007,74000,Education
1412,Singapore Telecommunications Limited,Product Manager,Employee,9/4/2001,58000,Communications
1413,Singapore Expats,Clerk,Employee,21/8/2009,48100,Property
1414,Aetos Security Management Pte Ltd,Medic,Employee,9/3/2003,53600,Security
1415,Changi International Airport Services Pte Ltd,System Analyst,Employee,5/3/2001,79000,Transport
1416,StarHub Limited,Executive Assistant,Employee,16/3/2002,149100,Communications
1417,Venture Corporation Limited,Sales & Marketing Manager,Employee,13/7/2011,75000,Manufacturing
1418,Medical Technology,Web Designer,Employee,28/1/2008,58000,HealthCare
1419,Bytech Asia Pacific Pte Ltd,Operations Manager,Employee,22/5/2003,58000,Information Technology
1420,Certis CISCO Security Pte Ltd,Public Relations Director,Employee,14/7/2002,149600,Security
1421,Association of Singapore Marine Industries,Cargo Operator,Employee,4/1/2009,75000,Marine
1422,Pacific Century Regional Developments Limited,Data Analyst,Employee,19/9/2001,41000,Communications
1423,Futurebooks Pte Ltd,Supervisor,Employee,4/5/2003,79000,Accounting
1424,Keppel Corporation Limited,Industrial Safety Engineer,Employee,26/12/2010,64000,Diversified
1425,Yeo Hiap Seng Limited,IT Specialist,Employee,9/10/2002,73500,Food and Beverages
1426,Singapore Telecommunications Limited,Programme Manager,Employee,7/11/2001,51000,Communications
1427,AcuMed Medical Pte Ltd,Cleaner,Employee,4/12/2007,26900,HealthCare
1428,NTUC FairPrice Co-Operative Ltd,Cashier,Employee,18/6/2005,39621,Retail
1429,Jetstar Asia Airways,System Analyst,Employee,19/5/2002,73000,Transport
1430,BreadTalk Group Limited,Production Supervisor,Employee,1/5/2002,35620,Food and Beverages
1431,Aurigin Technology,Senior Data Analyst,Employee,7/6/2001,76530,Electronics
1432,Keppel Corporation Limited,Production Manager,Employee,6/4/2001,50700,Diversified
1433,SilkAir,Manager,Employee,18/1/2006,56300,Transport
1434,MediaCorp Private Limited,Video Editor,Employee,19/1/1984,60200,Media
1435,Aetos Security Management Pte Ltd,Customer Service Officer,Employee,11/3/2003,46000,Security
1436,NOVATTE Pte Ltd,IT Specialist,Employee,16/4/2007,58000,Manufacturing
1437,Keppel Corporation Limited,Chief Operations Manager,Employee,12/3/2001,56000,Diversified
1438,Sumitomo Mitsui Banking Corporation,Finance Manager,Employee,13/9/2003,55000,Banking and Finance
1439,Bytech Asia Pacific Pte Ltd,Secretary,Employee,11/6/2006,40000,Information Technology
1440,OSIM International Limited,Biomedical Engineer,Employee,14/5/2001,246000,HealthCare
1441,BreadTalk Group Limited,Director,Employee,31/7/2002,104000,Food and Beverages
1442,MediaCorp Private Limited,Deputy Director,Employee,14/5/2001,223000,Media
1443,Temasek Holdings,Admin Assistant,Employee,20/8/2005,43000,Investment
1444,Pacific Century Regional Developments Limited,Public Affairs Manager,Employee,2/5/2011,75000,Communications
1445,Deltroy Private Limited,Chief Auditor,Employee,19/6/2001,149640,Accounting
1446,Seagate Technology,Senior Technician,Employee,25/6/1987,75000,Data Storage
1447,Jetstar Asia Airways,Supervisor,Employee,16/1/2009,56000,Transport
1448,ComfortDelGro Corporation Limited,Public Relations Officer,Employee,15/8/2002,43565,Transport
1449,Valuair,Warehouse Manager,Employee,26/8/1997,80500,Transport
1450,United Overseas Bank Limited,Auditor,Employee,2/4/2003,89000,Banking and Finance
1451,Singapore Expats,Legal Associate,Employee,15/7/2002,96000,Property
1452,JTC Corporation,Operations Manager,Employee,16/6/2007,56000,Government
1453,Singapore Airlines Limited,Driver,Employee,28/3/2001,46000,Transport
1454,Temasek Holdings,Senior Data Analyst,Employee,26/10/2002,68542,Investment
1455,Certis CISCO Security Pte Ltd,Senior Officer,Employee,18/3/2008,81000,Security
1456,InVue Security Products,Auxiliary Officer,Employee,27/3/2001,56960,Security
1457,Popular Holdings,Supervisor,Employee,2/9/2003,43800,Retail
1458,NTUC FairPrice Co-Operative Ltd,Technician,Employee,13/9/1996,36900,Retail
1459,SembCorp Industries Limited,Secretary,Employee,19/11/2010,48000,Diversified
1460,Critica,Senior Designer,Employee,1/3/2001,136300,Design
1461,K Box KTV Management Pte Ltd,General Manager,Employee,6/7/2005,82720,Entertainment
1462,BreadTalk Group Limited,Quality Assurance Manager,Employee,18/6/2001,80000,Food and Beverages
1463,Sushi-Tei Pte Ltd,Kitchen Crew,Employee,23/1/2003,36720,Food and Beverages
1464,Aurigin Technology,Admin Assistant,Employee,27/7/2002,49000,Electronics
1465,SMRT Corporation,Chief Executive Officer,Employee,28/5/2001,279000,Transport
1466,Dizyatec Solutions Pte Ltd,IT Security Manager,Employee,1/12/2006,56000,Information Technology
1467,Dizyatec Solutions Pte Ltd,Public Relations Manager,Employee,5/6/2003,82760,Information Technology
1468,Arc Marine Pte Ltd,Team Leader,Employee,25/1/2003,50201,Marine
1469,CapitaLand Limited,Customer Service Officer,Employee,10/5/2001,45000,Property
1470,CapitaLand Limited,Marketing Officer,Employee,15/11/2002,69000,Property
1471,CapitaLand Limited,Quality Inspector,Employee,24/11/2001,79000,Property
1472,Clouet Trading Pte Ltd,Marketing Manager,Employee,19/8/2002,42320,Food and Beverages
1473,Temasek Holdings,Human Resource Manager,Employee,10/7/2001,139600,Investment
1474,Temasek Holdings,Investment Strategist,Employee,14/8/2003,63000,Investment
1475,Singapore Press Holdings,IT Specialist,Employee,19/9/2008,57920,Media
1476,Thakral Corporation Ltd,Technician,Employee,5/11/2011,49680,Diversified
1477,Hyflux Limited,Clerk,Employee,12/8/1986,30575,Manufacturing
1478,K Box KTV Management Pte Ltd,Receptionist,Employee,20/11/2001,45000,Entertainment
1479,Singapore Airlines Cargo,Driver,Employee,18/10/1997,31000,Transport
1480,JTC Corporation,Software Engineer,Employee,8/4/2009,73000,Government
1481,K Box KTV Management Pte Ltd,Receptionist,Employee,30/3/2003,46000,Entertainment
1482,Jetstar Asia Airways,Admin Assistant,Employee,3/8/2008,51000,Transport
1483,Bee Cheng Hiang,Kitchen Crew,Employee,15/4/1988,33045,Food and Beverages
1484,Ootoya Asia Pacific Pte Ltd,Operations Manager,Employee,16/4/2003,48000,Food and Beverages
1485,Seagate Technology,Customer Service Officer,Employee,7/5/2003,54000,Data Storage
1486,Singapore Telecommunications Limited,Public Affairs Manager,Employee,6/2/2003,96000,Communications
1487,Keppel Corporation Limited,Driver,Employee,9/6/2003,39000,Diversified
1488,SembCorp Industries Limited,Operations Manager,Employee,15/10/2006,40560,Diversified
1489,Global Maritime Consultancy Pte Ltd,Senior Engineer,Employee,31/7/2011,55960,Marine
1490,Hong Leong Bank Berhad,Financial Advisor,Employee,12/8/2001,107040,Banking and Finance
1491,DR. W.K. KOO & ASSOCIATES PTE LTD,Financial Advisor,Employee,18/9/2002,95000,HealthCare
1492,Changi General Hospital,Financial Advisor,Employee,16/5/2003,88400,HealthCare
1493,Global Corporate Advisory Pte Ltd,Marketing & Sales Representative,Employee,16/11/2002,71000,Accounting
1494,Venture Corporation Limited,Team Leader,Employee,30/7/2005,50000,Manufacturing
1495,CapitaLand Limited,Security Officer,Employee,17/1/2002,42360,Property
1496,Jurong Port Pte Ltd,Chairman,Employee,19/6/2002,246440,Transport
1497,Temasek Holdings,Team Leader,Employee,17/5/2001,52000,Investment
1498,Global Maritime Consultancy Pte Ltd,Equipment Inspector,Employee,10/7/2002,53000,Marine
1499,RSM International,Admin Assistant,Employee,24/2/2002,50000,Accounting
1500,JTC Corporation,Legal Advisor,Employee,17/11/2009,56800,Government
1501,Singapore Expats,Customer Service Officer,Employee,9/12/2006,44890,Property
1502,City Developments Limited,Property Agent,Employee,28/12/2002,83000,Property
1503,Mount Alvernia Hospital,Public Relations Manager,Employee,24/9/2001,56895,HealthCare
1504,Singapore Expats,Quality Inspector,Employee,2/4/2001,76000,Property
1505,JAC Recruitment Pte Ltd,Clerk,Employee,18/3/2011,47000,Electronics
1506,JTC Corporation,Land Resource Analyst,Employee,25/7/2010,50000,Government
1507,Dizyatec Solutions Pte Ltd,IT Specialist,Employee,5/9/2003,49680,Information Technology
1508,AVD Electronics Marketing Pte Ltd,Data Analyst,Employee,23/11/2007,51500,Electronics
1509,Neptune Orient Lines Limited,General Manager,Employee,25/4/2003,201500,Transport
1510,NOVATTE Pte Ltd,Quality Assurance Officer,Employee,26/6/2001,49000,Manufacturing
1511,RHB Bank Berhad,Customer Service Officer,Employee,5/7/2011,50000,Banking and Finance
1512,Singapore Airlines Cargo,Admin Assistant,Employee,2/8/1995,30297,Transport
1513,DR. W.K. KOO & ASSOCIATES PTE LTD,Clerk,Employee,23/6/2006,47900,HealthCare
1514,Bee Cheng Hiang,Operations Manager,Employee,19/10/2002,59000,Food and Beverages
1515,Jetstar Asia Airways,Clerk,Employee,3/3/2008,50000,Transport
1516,Eng Leong Medallic Industries Pte Ltd,Legal Representative,Employee,2/3/2003,192000,Manufacturing
1517,UCO Bank,Market Research Analyst,Employee,13/3/2006,83800,Banking and Finance
1518,Singapore Expats,Data Analyst,Employee,13/1/2006,74500,Property
1519,CapitaLand Limited,Board of Chairman,Employee,1/10/2003,221000,Property
1520,Certis CISCO Security Pte Ltd,Team Leader,Employee,2/12/2007,43000,Security
1521,Certis CISCO Security Pte Ltd,Insurance Officer,Employee,10/11/2001,44100,Security
1522,StarHub Limited,Solutions Manager,Employee,1/6/2009,59600,Communications
1523,Medical Technology,Clerk,Employee,2/9/1982,38690,HealthCare
1524,Singapore Airlines Limited,Manager,Employee,8/8/2011,93000,Transport
1525,Wing Tai Holdings Limited,Property Agent,Employee,11/9/2003,149700,Property
1526,Singapore Expats,Property Agent,Employee,2/12/2008,79000,Property
1527,Association of Singapore Marine Industries,Cargo Operator,Employee,3/7/2003,77000,Marine
1528,Tiger Airways,Flight Attendant,Employee,13/5/2002,75000,Transport
1529,Wing Tai Holdings Limited,Database Administrator,Employee,29/8/2005,45000,Property
1530,Temasek Holdings,Board of Directors,Employee,16/4/2006,209320,Investment
1531,Singapore Press Holdings,Clerk,Employee,27/10/1984,35000,Media
1532,K Box KTV Management Pte Ltd,Receptionist,Employee,2/1/2001,41040,Entertainment
1533,Global Corporate Advisory Pte Ltd,Admin Assistant,Employee,8/10/2002,53000,Accounting
1534,Singapore Press Holdings,Admin Assistant,Employee,11/9/1990,31214,Media
1535,PSA International Pte Ltd,Director,Employee,22/3/2003,208000,Investment
1536,StarHub Limited,Solutions Manager,Employee,11/9/2002,55000,Communications
1537,Season General Services,Admin Assistant,Employee,2/3/2001,53040,Service
1538,Sumitomo Mitsui Banking Corporation,Tax Accountant,Employee,15/1/2002,51000,Banking and Finance
1539,InVue Security Products,Security Guard,Employee,31/5/2003,51000,Security
1540,Vadaro Pte Ltd,Marketing Executive,Employee,26/1/2002,59000,Information Technology
1541,Singapore Post Limited,Data Analyst,Employee,8/5/2011,90000,Logistics
1542,Eng Leong Medallic Industries Pte Ltd,Assistant General Manager,Employee,29/3/2002,178000,Manufacturing
1543,Singapore Airport Terminal Services Limited,Public Relations Manager,Employee,11/3/2003,159630,Transport
1544,Wing Tai Holdings Limited,Telecommunications Engineer,Employee,8/10/2001,57000,Property
1545,Vadaro Pte Ltd,Senior Data Analyst,Employee,30/11/2010,74000,Information Technology
1546,Eng Leong Medallic Industries Pte Ltd,Hardware Design Manager,Employee,1/11/2002,64000,Manufacturing
1547,SilkAir,Legal Consultant,Employee,6/3/2002,100000,Transport
1548,Vadaro Pte Ltd,Senior Data Analyst,Employee,18/2/2003,78000,Information Technology
1549,Creative Technology,Database Administrator,Employee,6/3/2003,43580,Electronics
1550,DBS Bank Limited,Admin Assistant,Employee,20/5/1991,49500,Banking and Finance
